KOD_ZSJ_P;hour;day;users
11614;19;workday;1960
11614;20;workday;2005
11614;21;workday;2045
11614;22;workday;2040
11614;23;workday;1969
11614;6;weekend;2052
11614;7;weekend;2063
11614;8;weekend;1989
11614;9;weekend;1918
11614;10;weekend;1848
11614;11;weekend;1757
11614;12;weekend;1789
11614;13;weekend;1821
11614;14;weekend;1749
11614;15;weekend;1712
11614;16;weekend;1715
11614;17;weekend;1724
11614;18;weekend;1838
11614;19;weekend;1888
11614;20;weekend;1923
11614;21;weekend;1907
11614;22;weekend;2010
11614;23;weekend;1952
11622;6;workday;92
11622;7;workday;85
11622;8;workday;62
11622;9;workday;59
11622;10;workday;63
11622;11;workday;66
11622;12;workday;59
11622;13;workday;55
11622;14;workday;61
11622;15;workday;60
11622;16;workday;68
11622;17;workday;66
11622;18;workday;66
11622;19;workday;72
11622;20;workday;75
11622;21;workday;75
11622;22;workday;75
11622;23;workday;82
11622;6;weekend;86
11622;7;weekend;84
11622;8;weekend;84
11622;9;weekend;68
11622;10;weekend;77
11622;11;weekend;75
11622;12;weekend;70
11622;13;weekend;77
11622;14;weekend;67
11622;15;weekend;70
11622;16;weekend;65
11622;17;weekend;76
11622;18;weekend;75
11622;19;weekend;75
11622;20;weekend;64
11622;21;weekend;72
11622;22;weekend;67
11622;23;weekend;78
11631;6;workday;436
11631;7;workday;418
11631;8;workday;355
11631;9;workday;329
11631;10;workday;315
11631;11;workday;304
11631;12;workday;307
11631;13;workday;284
11631;14;workday;309
11631;15;workday;318
11631;16;workday;335
11631;17;workday;365
11631;18;workday;400
11631;19;workday;458
11631;20;workday;467
11631;21;workday;468
11631;22;workday;456
11631;23;workday;431
11631;6;weekend;435
11631;7;weekend;446
11631;8;weekend;466
11631;9;weekend;493
11631;10;weekend;478
11631;11;weekend;477
11631;12;weekend;478
11631;13;weekend;467
11631;14;weekend;483
11631;15;weekend;496
11631;16;weekend;480
11631;17;weekend;441
11631;18;weekend;427
11631;19;weekend;445
11631;20;weekend;464
11631;21;weekend;449
11631;22;weekend;461
11631;23;weekend;435
11649;6;workday;1876
11649;7;workday;1828
11649;8;workday;1744
11649;9;workday;1697
11649;10;workday;1626
11649;11;workday;1618
11649;12;workday;1580
11649;13;workday;1491
11649;14;workday;1446
11649;15;workday;1416
11649;16;workday;1454
11649;17;workday;1491
11649;18;workday;1559
11649;19;workday;1686
11649;20;workday;1716
11649;21;workday;1704
11649;22;workday;1655
11649;23;workday;1708
11649;6;weekend;1973
11649;7;weekend;1941
11649;8;weekend;1890
11649;9;weekend;1890
11649;10;weekend;1852
11649;11;weekend;1774
11649;12;weekend;1761
11649;13;weekend;1737
11649;14;weekend;1753
11649;15;weekend;1762
11649;16;weekend;1780
11649;17;weekend;1752
11649;18;weekend;1770
11649;19;weekend;1848
11649;20;weekend;1814
11649;21;weekend;1849
11649;22;weekend;1767
11649;23;weekend;1844
11657;6;workday;656
11657;7;workday;744
11657;8;workday;872
11657;9;workday;932
11657;10;workday;950
11657;11;workday;971
11657;12;workday;973
11657;13;workday;881
11657;14;workday;906
11657;15;workday;855
11657;16;workday;787
11657;17;workday;733
11657;18;workday;682
11657;19;workday;639
11657;20;workday;614
11657;21;workday;575
11657;22;workday;577
11657;23;workday;545
11657;6;weekend;599
11657;7;weekend;610
11657;8;weekend;685
11657;9;weekend;752
11657;10;weekend;799
11657;11;weekend;837
11657;12;weekend;855
11657;13;weekend;830
11657;14;weekend;805
11657;15;weekend;782
11657;16;weekend;777
11657;17;weekend;786
11657;18;weekend;752
11657;19;weekend;716
11657;20;weekend;643
11657;21;weekend;593
11657;22;weekend;555
11657;23;weekend;554
11665;6;workday;389
11665;7;workday;495
11665;8;workday;587
11665;9;workday;680
11665;10;workday;676
11665;11;workday;657
11665;12;workday;662
11665;13;workday;565
11665;14;workday;588
11665;15;workday;518
11665;16;workday;454
11665;17;workday;403
11665;18;workday;367
11665;19;workday;349
11665;20;workday;332
11665;21;workday;288
11665;22;workday;299
11665;23;workday;271
11665;6;weekend;330
11665;7;weekend;327
11665;8;weekend;367
11665;9;weekend;399
11665;10;weekend;425
11665;11;weekend;434
11665;12;weekend;433
11665;13;weekend;426
11665;14;weekend;407
11665;15;weekend;430
11665;16;weekend;413
11665;17;weekend;415
11665;18;weekend;392
11665;19;weekend;381
11665;20;weekend;353
11665;21;weekend;322
11665;22;weekend;303
11665;23;weekend;290
11673;6;workday;538
11673;7;workday;798
11673;8;workday;1095
11673;9;workday;1200
11673;10;workday;1269
11673;11;workday;1187
11673;12;workday;1120
11673;13;workday;1100
11673;14;workday;1003
11673;15;workday;662
11673;16;workday;465
11673;17;workday;269
11673;18;workday;148
11673;19;workday;101
11673;20;workday;72
11673;21;workday;67
11673;22;workday;62
11673;23;workday;27
11673;6;weekend;166
11673;7;weekend;186
11673;8;weekend;214
11673;9;weekend;274
11673;10;weekend;353
11673;11;weekend;389
11673;12;weekend;366
11673;13;weekend;340
11673;14;weekend;260
11673;15;weekend;195
11673;16;weekend;152
11673;17;weekend;118
11673;18;weekend;70
11673;19;weekend;40
11673;20;weekend;31
11673;21;weekend;16
11673;22;weekend;11
11673;23;weekend;6
11681;6;workday;23
11681;7;workday;23
11681;8;workday;21
11681;9;workday;21
11681;10;workday;20
11681;11;workday;19
11681;12;workday;19
11681;13;workday;18
11681;14;workday;19
11681;15;workday;19
11681;16;workday;21
11681;17;workday;21
11681;18;workday;22
11681;19;workday;21
11681;20;workday;23
11681;21;workday;23
11681;22;workday;23
11681;23;workday;23
11681;6;weekend;23
11681;7;weekend;24
11681;8;weekend;25
11681;9;weekend;25
11681;10;weekend;25
11681;11;weekend;24
11681;12;weekend;24
11681;13;weekend;23
11681;14;weekend;22
11681;15;weekend;24
11681;16;weekend;24
11681;17;weekend;22
11681;18;weekend;22
11681;19;weekend;23
11681;20;weekend;23
11681;21;weekend;22
11681;22;weekend;23
11681;23;weekend;22
11690;6;workday;3
11690;7;workday;4
11690;8;workday;4
11690;9;workday;4
11690;10;workday;4
11690;11;workday;4
11690;12;workday;4
11690;13;workday;3
11690;14;workday;3
11690;15;workday;3
11690;16;workday;3
11690;17;workday;3
11690;18;workday;3
11690;19;workday;3
11690;20;workday;3
11690;21;workday;3
11690;22;workday;3
11690;23;workday;3
11690;6;weekend;3
11690;7;weekend;3
11690;8;weekend;4
11690;9;weekend;4
11690;10;weekend;4
11690;11;weekend;4
11690;12;weekend;4
11690;13;weekend;4
11690;14;weekend;3
11690;15;weekend;4
11690;16;weekend;4
11690;17;weekend;4
11690;18;weekend;3
11690;19;weekend;3
11690;20;weekend;3
11690;21;weekend;3
11690;22;weekend;3
11690;23;weekend;3
11703;6;workday;523
11703;7;workday;602
11703;8;workday;682
11703;9;workday;772
11703;10;workday;778
11703;11;workday;798
11703;12;workday;795
11703;13;workday;684
11703;14;workday;695
11703;15;workday;636
11703;16;workday;609
11703;17;workday;598
11703;18;workday;568
11703;19;workday;549
11703;20;workday;535
11703;21;workday;476
11703;22;workday;446
11703;23;workday;436
11703;6;weekend;513
11703;7;weekend;551
11703;8;weekend;614
11703;9;weekend;688
11703;10;weekend;739
11703;11;weekend;792
11703;12;weekend;781
11703;13;weekend;788
11703;14;weekend;749
11703;15;weekend;763
11703;16;weekend;754
11703;17;weekend;723
11703;18;weekend;684
11703;19;weekend;664
11703;20;weekend;582
11703;21;weekend;509
11703;22;weekend;466
11703;23;weekend;462
11720;6;workday;1717
11720;7;workday;1821
11720;8;workday;1887
11720;9;workday;1987
11720;10;workday;2008
11720;11;workday;1928
11720;12;workday;1869
11720;13;workday;1781
11720;14;workday;1746
11720;15;workday;1617
11720;16;workday;1579
11720;17;workday;1528
11720;18;workday;1503
11720;19;workday;1561
11720;20;workday;1638
11720;21;workday;1630
11720;22;workday;1573
11720;23;workday;1533
11720;6;weekend;1439
11720;7;weekend;1469
11720;8;weekend;1559
11720;9;weekend;1493
11720;10;weekend;1430
11720;11;weekend;1350
11720;12;weekend;1390
11720;13;weekend;1378
11720;14;weekend;1365
11720;15;weekend;1368
11720;16;weekend;1437
11720;17;weekend;1422
11720;18;weekend;1505
11720;19;weekend;1528
11720;20;weekend;1536
11720;21;weekend;1555
11720;22;weekend;1459
11720;23;weekend;1423
11738;6;workday;299
11738;7;workday;293
11738;8;workday;301
11738;9;workday;298
11738;10;workday;287
11738;11;workday;288
11738;12;workday;293
11738;13;workday;316
11738;14;workday;277
11738;15;workday;217
11738;16;workday;200
11738;17;workday;208
11738;18;workday;199
11738;19;workday;198
11738;20;workday;231
11738;21;workday;189
11738;22;workday;207
11738;23;workday;234
11738;6;weekend;263
11738;7;weekend;270
11738;8;weekend;235
11738;9;weekend;183
11738;10;weekend;153
11738;11;weekend;189
11738;12;weekend;180
11738;13;weekend;171
11738;14;weekend;132
11738;15;weekend;137
11738;16;weekend;143
11738;17;weekend;157
11738;18;weekend;131
11738;19;weekend;144
11738;20;weekend;144
11738;21;weekend;144
11738;22;weekend;178
11738;23;weekend;188
11746;6;workday;553
11746;7;workday;541
11746;8;workday;474
11746;9;workday;465
11746;10;workday;470
11746;11;workday;452
11746;12;workday;434
11746;13;workday;420
11746;14;workday;406
11746;15;workday;375
11746;16;workday;389
11746;17;workday;407
11746;18;workday;425
11746;19;workday;490
11746;20;workday;558
11746;21;workday;564
11746;22;workday;559
11746;23;workday;538
11746;6;weekend;502
11746;7;weekend;517
11746;8;weekend;508
11746;9;weekend;512
11746;10;weekend;482
11746;11;weekend;470
11746;12;weekend;477
11746;13;weekend;489
11746;14;weekend;464
11746;15;weekend;509
11746;16;weekend;525
11746;17;weekend;550
11746;18;weekend;550
11746;19;weekend;573
11746;20;weekend;555
11746;21;weekend;612
11746;22;weekend;599
11746;23;weekend;566
11754;6;workday;1399
11754;7;workday;1344
11754;8;workday;1082
11754;9;workday;1033
11754;10;workday;1020
11754;11;workday;971
11754;12;workday;919
11754;13;workday;904
11754;14;workday;890
11754;15;workday;887
11754;16;workday;962
11754;17;workday;1084
11754;18;workday;1150
11754;19;workday;1268
11754;20;workday;1466
11754;21;workday;1443
11754;22;workday;1444
11754;23;workday;1415
11754;6;weekend;1367
11754;7;weekend;1376
11754;8;weekend;1338
11754;9;weekend;1362
11754;10;weekend;1302
11754;11;weekend;1266
11754;12;weekend;1293
11754;13;weekend;1295
11754;14;weekend;1264
11754;15;weekend;1282
11754;16;weekend;1331
11754;17;weekend;1417
11754;18;weekend;1402
11754;19;weekend;1448
11754;20;weekend;1380
11754;21;weekend;1545
11754;22;weekend;1456
11754;23;weekend;1369
11762;6;workday;25
11762;7;workday;23
11762;8;workday;19
11762;9;workday;17
11762;10;workday;17
11762;11;workday;16
11762;12;workday;16
11762;13;workday;15
11762;14;workday;15
11762;15;workday;16
11762;16;workday;18
11762;17;workday;20
11762;18;workday;21
11762;19;workday;23
11762;20;workday;25
11762;21;workday;25
11762;22;workday;25
11762;23;workday;25
11762;6;weekend;25
11762;7;weekend;26
11762;8;weekend;26
11762;9;weekend;26
11762;10;weekend;26
11762;11;weekend;25
11762;12;weekend;25
11762;13;weekend;25
11762;14;weekend;25
11762;15;weekend;25
11762;16;weekend;25
11762;17;weekend;25
11762;18;weekend;25
11762;19;weekend;25
11762;20;weekend;25
11762;21;weekend;26
11762;22;weekend;26
11762;23;weekend;25
11771;6;workday;1404
11771;7;workday;1472
11771;8;workday;1520
11771;9;workday;1522
11771;10;workday;1518
11771;11;workday;1475
11771;12;workday;1459
11771;13;workday;1346
11771;14;workday;1327
11771;15;workday;1417
11771;16;workday;1521
11771;17;workday;1572
11771;18;workday;1593
11771;19;workday;1603
11771;20;workday;1579
11771;21;workday;1491
11771;22;workday;1491
11771;23;workday;1448
11771;6;weekend;1358
11771;7;weekend;1481
11771;8;weekend;1511
11771;9;weekend;1624
11771;10;weekend;1646
11771;11;weekend;1632
11771;12;weekend;1602
11771;13;weekend;1643
11771;14;weekend;1736
11771;15;weekend;1732
11771;16;weekend;1730
11771;17;weekend;1681
11771;18;weekend;1611
11771;19;weekend;1540
11771;20;weekend;1481
11771;21;weekend;1473
11771;22;weekend;1467
11771;23;weekend;1494
11789;6;workday;1210
11789;7;workday;1305
11789;8;workday;1402
11789;9;workday;1396
11789;10;workday;1421
11789;11;workday;1362
11789;12;workday;1333
11789;13;workday;1228
11789;14;workday;1204
11789;15;workday;1224
11789;16;workday;1324
11789;17;workday;1357
11789;18;workday;1355
11789;19;workday;1357
11789;20;workday;1338
11789;21;workday;1270
11789;22;workday;1261
11789;23;workday;1220
11789;6;weekend;1172
11789;7;weekend;1271
11789;8;weekend;1317
11789;9;weekend;1409
11789;10;weekend;1511
11789;11;weekend;1542
11789;12;weekend;1570
11789;13;weekend;1614
11789;14;weekend;1709
11789;15;weekend;1762
11789;16;weekend;1741
11789;17;weekend;1636
11789;18;weekend;1532
11789;19;weekend;1397
11789;20;weekend;1321
11789;21;weekend;1295
11789;22;weekend;1283
11789;23;weekend;1268
11797;6;workday;5472
11797;7;workday;5119
11797;8;workday;4584
11797;9;workday;4142
11797;10;workday;3989
11797;11;workday;3753
11797;12;workday;3653
11797;13;workday;3595
11797;14;workday;3662
11797;15;workday;3744
11797;16;workday;4172
11797;17;workday;4612
11797;18;workday;4873
11797;19;workday;5195
11797;20;workday;5440
11797;21;workday;5487
11797;22;workday;5378
11797;23;workday;5361
11797;6;weekend;5608
11797;7;weekend;5584
11797;8;weekend;5632
11797;9;weekend;5460
11797;10;weekend;5433
11797;11;weekend;5215
11797;12;weekend;5173
11797;13;weekend;5130
11797;14;weekend;5138
11797;15;weekend;5089
11797;16;weekend;5027
11797;17;weekend;5182
11797;18;weekend;5243
11797;19;weekend;5270
11797;20;weekend;5316
11797;21;weekend;5305
11797;22;weekend;5325
11797;23;weekend;5223
11801;6;workday;188
11801;7;workday;193
11801;8;workday;177
11801;9;workday;155
11801;10;workday;148
11801;11;workday;137
11801;12;workday;134
11801;13;workday;126
11801;14;workday;132
11801;15;workday;144
11801;16;workday;168
11801;17;workday;181
11801;18;workday;182
11801;19;workday;195
11801;20;workday;198
11801;21;workday;194
11801;22;workday;192
11801;23;workday;186
11801;6;weekend;179
11801;7;weekend;182
11801;8;weekend;192
11801;9;weekend;192
11801;10;weekend;193
11801;11;weekend;187
11801;12;weekend;192
11801;13;weekend;194
11801;14;weekend;194
11801;15;weekend;196
11801;16;weekend;203
11801;17;weekend;202
11801;18;weekend;195
11801;19;weekend;193
11801;20;weekend;181
11801;21;weekend;180
11801;22;weekend;181
11801;23;weekend;177
11819;6;workday;1
11819;7;workday;1
11819;8;workday;1
11819;9;workday;1
11819;10;workday;1
11819;11;workday;1
11819;12;workday;1
11819;13;workday;1
11819;14;workday;1
11819;15;workday;1
11819;16;workday;1
11819;17;workday;1
11819;18;workday;1
11819;19;workday;1
11819;20;workday;1
11819;21;workday;1
11819;22;workday;1
11819;23;workday;1
11819;6;weekend;1
11819;7;weekend;2
11819;8;weekend;2
11819;9;weekend;2
11819;10;weekend;2
11819;11;weekend;2
11819;12;weekend;2
11819;13;weekend;2
11819;14;weekend;2
11819;15;weekend;2
11819;16;weekend;2
11819;17;weekend;2
11819;18;weekend;2
11819;19;weekend;2
11819;20;weekend;2
11819;21;weekend;2
11819;22;weekend;2
11819;23;weekend;2
11827;6;workday;7837
11827;7;workday;7218
11827;8;workday;6375
11827;9;workday;5872
11827;10;workday;5533
11827;11;workday;5369
11827;12;workday;5231
11827;13;workday;4995
11827;14;workday;4974
11827;15;workday;4891
11827;16;workday;5586
11827;17;workday;6154
11827;18;workday;6804
11827;19;workday;7412
11827;20;workday;7887
11827;21;workday;8019
11827;22;workday;8026
11827;23;workday;8020
11827;6;weekend;8183
11827;7;weekend;8045
11827;8;weekend;8205
11827;9;weekend;7931
11827;10;weekend;7576
11827;11;weekend;7429
11827;12;weekend;7293
11827;13;weekend;7288
11827;14;weekend;7038
11827;15;weekend;7028
11827;16;weekend;7076
11827;17;weekend;7133
11827;18;weekend;7213
11827;19;weekend;7590
11827;20;weekend;7657
11827;21;weekend;7751
11827;22;weekend;7729
11827;23;weekend;7784
11835;6;workday;1544
11835;7;workday;1527
11835;8;workday;1405
11835;9;workday;1350
11835;10;workday;1363
11835;11;workday;1316
11835;12;workday;1274
11835;13;workday;1243
11835;14;workday;1220
11835;15;workday;1252
11835;16;workday;1475
11835;17;workday;1519
11835;18;workday;1592
11835;19;workday;1600
11835;20;workday;1613
11835;21;workday;1554
11835;22;workday;1549
11835;23;workday;1505
11835;6;weekend;1589
11835;7;weekend;1637
11835;8;weekend;1602
11835;9;weekend;1833
11835;10;weekend;1766
11835;11;weekend;1753
11835;12;weekend;1887
11835;13;weekend;1862
11835;14;weekend;1926
11835;15;weekend;2113
11835;16;weekend;2217
11835;17;weekend;2114
11835;18;weekend;1907
11835;19;weekend;1791
11835;20;weekend;1664
11835;21;weekend;1664
11835;22;weekend;1656
11835;23;weekend;1573
11843;6;workday;249
11843;7;workday;237
11843;8;workday;198
11843;9;workday;183
11843;10;workday;179
11843;11;workday;159
11843;12;workday;154
11843;13;workday;150
11843;14;workday;159
11843;15;workday;167
11843;16;workday;204
11843;17;workday;226
11843;18;workday;248
11843;19;workday;258
11843;20;workday;265
11843;21;workday;266
11843;22;workday;262
11843;23;workday;265
11843;6;weekend;315
11843;7;weekend;314
11843;8;weekend;319
11843;9;weekend;307
11843;10;weekend;315
11843;11;weekend;317
11843;12;weekend;311
11843;13;weekend;308
11843;14;weekend;317
11843;15;weekend;333
11843;16;weekend;341
11843;17;weekend;340
11843;18;weekend;317
11843;19;weekend;308
11843;20;weekend;306
11843;21;weekend;303
11843;22;weekend;301
11843;23;weekend;298
11851;6;workday;161
11851;7;workday;150
11851;8;workday;132
11851;9;workday;125
11851;10;workday;127
11851;11;workday;105
11851;12;workday;102
11851;13;workday;96
11851;14;workday;102
11851;15;workday;108
11851;16;workday;135
11851;17;workday;155
11851;18;workday;160
11851;19;workday;156
11851;20;workday;159
11851;21;workday;157
11851;22;workday;158
11851;23;workday;158
11851;6;weekend;197
11851;7;weekend;211
11851;8;weekend;211
11851;9;weekend;217
11851;10;weekend;231
11851;11;weekend;253
11851;12;weekend;243
11851;13;weekend;263
11851;14;weekend;258
11851;15;weekend;304
11851;16;weekend;287
11851;17;weekend;261
11851;18;weekend;209
11851;19;weekend;201
11851;20;weekend;199
11851;21;weekend;186
11851;22;weekend;189
11851;23;weekend;190
11860;6;workday;79
11860;7;workday;72
11860;8;workday;71
11860;9;workday;69
11860;10;workday;73
11860;11;workday;57
11860;12;workday;53
11860;13;workday;48
11860;14;workday;50
11860;15;workday;51
11860;16;workday;66
11860;17;workday;78
11860;18;workday;72
11860;19;workday;65
11860;20;workday;66
11860;21;workday;62
11860;22;workday;65
11860;23;workday;61
11860;6;weekend;84
11860;7;weekend;103
11860;8;weekend;101
11860;9;weekend;121
11860;10;weekend;129
11860;11;weekend;152
